id,viewcounts,subscribercounts,videocounts
UCbOLqkclus2TfBWYVQH0v-g,1890350,7270,27
UCuRPiUaGibfWbwco-QVIi8A,79529,767,176
UCX7zUHmnscSpkMY6gq9LQVA,271,13,2
UCx_rVVohoDXsXF6rbOLZAqg,136,0,2
UCxESi5VaOzrNMWA2noV0eSw,0,3,0
UCr5zUbGHzVhL-jiBNIVlf1g,0,0,0
UCKaG5bYw1O4T7SsIHR1EXnw,0,103,0
UCi_f3UwwF-qI6ZlBdVZwGDw,11319,48,7
UCPCNB-diJc4xE8na_sdBkng,0,0,0
UCNLFgaU4J4Evg6UiglzbAYA,17,1,1
UC_RHhNToThu2Xl7X2_K8NcA,118,16,1
UCKUxNCUQEbNDf2ShnG4xJ8A,125,4,4
UCGrvs3JbwsHwcyvuDf0u27A,417,0,8
UCAKVDC8S9nm1HVOBnurhIdQ,82,3,5
UCeN48diYX-saFHz0s1cfs1w,46345397,67200,5193
UC5ardSTXLfHiwAcmznuP9_Q,27414,1240,67
UCZBC7MQWwlIGn4r5houwEow,0,69,0
UCPpdk14-bHMRy8nr5lsag8Q,109,5,6
UCWVLF1Jo30YpVy20GJhtFdg,3490,31,6
UCf2-ieeIWd_gYTzKPG_0Lww,14,1,2
UCOCxgAcolJYixm26iiZmYvw,235,2,4
UCiVCh2aQkefoMJ9wBJ_OQPA,187,6,4
UCJ0FJUXv-CeFDa11zhluNPQ,25,0,2
UCuhAa4g2IbgFSG375Rcl7Lg,26,3,1
UC5_PeIf0PGX1M3yrUT-qL7A,0,4,0
UCMj_A4cYb88QCLUVYTLF3Uw,322,4,12
UCfW0f2J6o-_r3fmeWs3HF_A,403139,16500,252
UCQ16cj3dPydIuJP7HXZzOeg,9714,33,2
UCJfTXEl4Mks8i79QwOPqqdQ,706773,4110,4
UCIgnbuyNTODe_FEOiPTmQsw,303,15,5
UCj-CTF3ZHvZ9Hma4WLcejXg,125328120,234000,599
UCZFK24_IrRZtqTPW4RJYGoQ,17198,111,17
UCjtxku4kALprHhTbSdsEjEQ,69,2,1
UCsfQA4tlmoLLPh3medIPE_w,44,0,60
UC935cNLcm6BhClpPIBlSypw,692,10,16
UC4NDRTE556t0d7W5UoYLhLg,278,4,5
UCuZ1ajvlGFUMCHZAPdetKHw,25149763,347000,171
UCwgL_fpWrLrZrgzM4_QglKQ,92989204,178000,105
UCVc7ZxuDxxJLNNHI7OLlNKw,11117313,500000,133
UCFYxilOvxv9KOVtPKmVzOAg,195517,1590,214
UCXrdu2EuUr9LQEOobKMba3g,2684,7,1
UCywDeCJvCVu_X-UbzSAlV4g,128,2,5
UCaWtsdaf4Pi7jATacFxVD2A,198,7,2
UCZFYExOSDqHbZvFHBySZ1EQ,8472,22,69
UCmeZlIjYktjMLdZg1nDhRWA,114273168,296000,413
UCzkX4wQBTZ5Gh5DkUEOWasw,36,0,4
UCv-My0greBHxX_-jzX5edew,453470,1230,68
UC5CTuECqPa2fExiyvJmhltQ,10031104,43600,8
UCQQapIlG9meVjDwC2dEsxEA,2114,156,18
UCWTSPFtXU6xGnEsaLR_5J4A,31068631,129000,328
UCuqlLrsTRL7Zgp_bI0OuoyA,192,3,2
UCYHt86IMz6Y-FruWPQqiZ7w,116,26,5
UCLXuKJxsE1Vc31meKpRj8eQ,2017,73,8
UC_L0TeaHmVNvQp0pBgmQI7w,24148,66,23
UCrS7lm9MUly89HZZMIvlB_g,90,1,3
UCm24eDyIziQHmP9-3MLE-PA,280,7,3
UCznrJ1Hb67JrrzyNjJB07eg,165,16,1
UCqvc8LIHNxs4hmQKpsjvRiw,308,3,19
UCQlYKYpqt600LfnYSp_Se1Q,9659,121,5
UCwNRIJdo0rd8rp9dymPC4Yg,6725,36,9
UCW63pY7uFfK5wq9B_9uZstw,1417,11,6
UCaLlC92TX2Hn69-xJLYngTQ,0,3,0
UC-0F4lkmdvQ153ppDEk-SOw,98,0,2
UC8x7Rg_xvmeo8h7jb7xX7pg,37247570,116000,1201
UCTymASZU64q4GyTh1UnLivA,6040926,26800,383
UCALg2b_QewlfaZ5BEaCuKCg,2007,18,8
UCso87pG_gFX1w6fqZeTNjzQ,97,2,1
UCHoU_DEFR2TmDSflJJ6gbrw,693,9,11
UCmQFdl-QtcZ4_yqo0Isfu3g,84,0,2
UCSzt_4q2KR5K_bf47n8g-hA,354,3,1
UCrDhWCZQzu5giZm7m8aIhCw,365,13,3
UCt_jd00sdQa5DXij9Eq5sag,16,1,1
UC3PbgS4OKX6iLFsIko_dD-g,12398,69,5
UCw2aHkhAmpV1O0QN9qjx7vg,727,2,17
UCQ8rulzM6GTME-DUn_S0bAg,0,0,0
UCLlpqYV5Sy7wAAndxT9HmbQ,29,6,6
UCTPes8gnKUJyoWRaTl7vGOg,75124332,339000,283
UCi4HtAURYrk8kY6qfkI1C5Q,7847388,135000,2778
UCijPNaKRcsm11gOhaYsoOEQ,16779952,82700,545
UC9MLW0KTomXxT2RAkaA40yA,175,2,6
UCGcCT8pvtBxwSWiV_cwdHmA,105,7,4
UC03PSvF1wvdGN8Vtl5ZWh2Q,606,9,8
UCc0r4jDsDScZwxDCFZ3xVdg,1015,41,29
UCFya_AU8_AvKzo9xrsd9jQA,9526,731,2
UC1oSlLzVo8bda1pmcG0Y_zA,91264590,266000,70
UCQ8MkNeclqtXvT-Kxb7HR5Q,378,0,16
UC1cfNsw2QEayymKiyRDU9vQ,760,8,11
UCQzI8Erbc8wdtajGVqIHCTQ,5785,11,2
UCBm5g9InLSo9YspJVtvmvtg,313,9,22
UCg7Ole1CJ9iprMYs3SJEQgQ,1026,0,2
UCBUz70F8px0mOrnnpujgLdw,49766370,247000,399
UCumaEPPufA0GoVGzaJCeIEg,63950,538,8
UCJOanexil7r8dAb_KQ96sqw,2104,219,13
UCJgZirTunaORDg6RCw14QCw,80,0,2
UCfMhqK4sjXk-VT7J84zfWMQ,182,0,5
UCgBNRKxDFVWdOaYZNfqueSg,333,88,35
UCnD1eHATFpXruvJ_aUP3pZw,378,9,4
UCcLBx5bpaUDLLU_-0eIwKMQ,84294,689,3
UCzzPWep6z9u2yTiaYSg_8OA,2482,22,19
UChFtoOwAhVZIMXD_rUggT2A,170,1,2
UCgNFmZqu1RB2HsIjox_xH7A,599,14,7
UCSLcIjgyVVhdUW7WfYWXlDA,1131,18,6
UCrNbPxp2W_C0n5PJNWJkkBA,0,32,0
UCcKmgFuC6I-CqE_8zuAxddg,484,22,9
UCo1hcs_pnn3J2ZdDeyVLvqA,54475,126,6
UCFQPLoL6aiHjUIHXFQ9nmbg,32,1,1
UCeiKWqOK_dciehiP6rK24Vw,4188390,27300,159
UCL5MZlGywOCQv0N68TI7Hqg,5172877,123000,724
UCzlaZgHhKKcPzJN4RuzAZsg,53018,525,44
UC4prNtjKgED-QkyreKcyv3g,6455440,45600,298
UCJsudyH5ey0jc-3g_wcokAw,17367,282,38
UCtr4MfG6AxqgwEOSWv09LyQ,17559294,105000,594
UCZY0yyHwbZaBLiQsqtDgVjw,1765,128,5
UCmk_mdZW8hy603IaoIk_GyA,2096321,27300,167
UCmqYJxwTCmSKETV_49Y8eug,123,2,3
UCfEqWeRlYVNPK3bkNB9SBLw,33688906,243000,927
UCjVy_c1i9r8B1Joamx-JNLg,5997498,32300,219
UCv8HkhDixKr_yBeBxjeFVLA,256,3,3
UCatc7YaFbEqekPsBIkbGHHA,79,4,2
UCmnwQsg0Lb2cY29VQdQ77kQ,0,2,0
UCA99I9JRA0kxt-nVjoKSxbQ,507,16,1
UCdj1o5az0VTvXoTF3-rtDVw,11525,1250,109
UCr5tFq2KmzSYC6V6ovwxPLw,3128728,27800,227
UCbup-E5fnhBfFPgNN_6mRbw,0,46,0
UCFNq43ac9NK3RAbETxCYbtg,2689806,26300,128
UCK_z-awqpkRDo9_zSHTOpKw,948,127,7
UCn_fzA1ZeQ_5j5_c6l_-LEw,2769980,14800,363
UCwSLZ1Y3M_YIylNcMn3L0bA,173,4,7
UCjcZuZvCnaItd5b-bfNMxFw,268,0,8
UCTatZ8sTqQJhLVzJaTWWTvg,10095,56,34
UC5yBzcvk2lsqHFxdHaj1Q6g,111,0,4
UC-xTpWix5X3Ewu1ALreuNMg,0,23,0
UCnTK4eomT3cGAnJuiDZ65eg,22160,1410,193
UCytAhplVlKjxY4Px3YCktfA,0,10,0
UC8x84MViZwE_PLUdsxyIOAQ,113415,19900,186
UCcHMmuaCy5Xrz_lHQ1-QV_Q,9782907,50100,50
UCX08Mvpu6rnVdaMMCa1zKxw,1795435,8490,310
UCISwLki8IoxL65OwlEDlXug,6022,402,64
UCoYpRr5ELTbMzcycCvNhtuQ,61669,434,21
UCl_MRw9k1k5r4Ux2Xwtv3MA,213,14,13
UCyGWzXCjErESBmBW-RuZwGQ,1376,1,782
UC0sbFIcJB7SznoaMuM1qTeA,242,13,12
UCB-HDtyT-vDDcGUYHKSXADQ,43783057,149000,249
UCJ-Oy7Nw2iO9VoY0R-BTRAQ,7131046,34800,441
UC-M-VNO28NKtcgWL-z09W5Q,285,20,4
UCO5sQu4nUpuh-mvuW9Xl3bw,65,2,1
UCn-_-AUrB5kMPW9dMfUnSkg,13387,79,140
UCgsl1dEB3KYzUkK5xhRI1qQ,161,10,4
UCakZPHp2hRFYX4zFgiAaplg,951,9,11
UCMkXpk_dZTsQoJr_kXAUlgw,175,7,4
UCEKTV69ooTlJAugQP0et08w,1174,15,12
UCdWPPAp_Il1i0X5u1aF87cw,1766,7,6
UCFyqbmfHdWwIQFEUPX8yYFA,108,15,1
UCgdwQK6gOjbafagWal9npbg,2074,3,1
UC3ergeXSD3x_gAXaml2PmfQ,0,37,0
UCDb70kZLrCTxL_WoxwUUieg,319770,1710,171
UCNw-lactMNCUq_FlFze0XvQ,590130,4930,3514
UCRkKhLVmknLIyU4S1WEeesg,28458,288,31
UC8Mt8bugFvj5qYNIaAmA7hg,7200,124,16
UCE5TZLtv_kChI0xTV6ACI3A,19550,243,1
UC0fPSx1-r9vpFoHUhbOrMlA,144424762,319000,261
UCvfVDAX8Bhp-lzuB1TKAbWg,1946470,22100,35
UC_WeOzFRz2-d-NTdA30leag,58516,979,141
UCCHXsYI4_IiDC0waAIkIgjg,1715,28,30
UCyllgZmtVa-mBwuD6FR4UTg,255,3,2
UCWkO68r6Lap2-EyLGRsX_Ww,234,1,6
UCFou0nvmDEYUWJwyyvCkRUA,67,7,1
UCVXUt2awDGD_z_7yzIa3vSw,715,2,2
UCygpmK-W-MBDvAy85SqDNkw,2474,10,24
UCLPc7pfUj2nvHqi5P5bjTCA,1465,2,7
UCU6m8cuGJcuEUdcZy5aH7xQ,188697,1790,30
UCE-8Vrw_G289DBYg8W3H5rg,0,70,0
UCYkQjnB-HOB6ph222bZL0tA,51,16,4
UCtmiqnkarSq3S-hhy6IW27w,0,12,0
UCWonT5nnwEaJIYu6DeSzpsw,51,2,2
UCA61j38GdVF8Sm8wYD8cudQ,411,37,3
UCy6_dzB9wZDWTB41t_OpWPA,10078,874,26
UCy1Kzh5oTOmnytQi4Pimhfg,113,0,8
UC8yQrP_elrN1I-efHUEJffw,96,2,5
UCexkPI36GplDx6WB06ImuBA,18712,485,16
UC_wg34g2vWnWUXHoDSorFlQ,9104,1050,16
UC7xqka1dexZHS7Q-GqOUd-A,23875,86,6
UCvRjOeBFMeV4ldREoPFVtvw,349,5,2
UCMt13bXU3qobT1YtzVxkAZg,35,1,2
UCCjOossmD-RKvFRdkxvE7Eg,823586,17800,21689
UCtrScJC-XvXALFYce5qXbaQ,303,4,7
UCM46o4xIReMDaibTx3eqCcA,206912,7210,72
UCjfCb0iKaMLWZNGmlnZSLiw,1466,122,22
UCszcDIAryqLTymxY3XBUqLw,0,415,0
UCIzH-3Jll20Qi8hofFVrNog,372,9,10
UCt03NOHUCUoca5bgf0ev-zg,778,178,19
UCH5Ac8a6-dOMbC2x7eMCCwQ,86,5,1
UCNYkbSH4BqhWv2QyrcJ7bfQ,72,4,1
UCgdBMRMzaKuRj172br8s02A,994550,3390,37
UCYa63vn2qfZsI5iuKCONEow,35,2,3
UCCqrVwSlDwk6QiK6NoK6Zhw,186443,1060,13
UCsRepcH1Q1kqnn6hJ5GmpHg,2167,26,8
UCM0_mRhhlnEZCgf6rSaNtUA,0,37,0
UCyo5kSiCPfJoETdEMJ4EYdw,585,25,1
UC_G82-uG8OOH5p743FbFogQ,16918558,120000,2902
UCTgSq-ni2E3GbHPxY1EVh0A,30390497,265000,369
UC4DsPpq2Hv1UShZIzwHOWeQ,1225,110,7
UCq7n-GF0SZ7Pt1NCVfTvIaQ,3014902,54900,375
UCSy9YO56Lo4Pc-9sywm-fxw,4336812,11600,230
UCQ6kCXimqI274etbKeQWLiA,3798852,81800,30
UC7JnIYJEPmoxXJdYb1BhrnQ,59186324,93700,127
UCZFkyg599M0UdYy4fIY_r1w,9746018,86500,324
UC6J8uXiDDGc-NAOGtwFQ4Ow,2146,19,11
UCiq2pnQ8RftOBpxYMAKHIAg,180,65,1
UCzNzSd4gyWJFiQgwflMlarA,178,6,7
UCr2k12m5zWH9DAxqw4bhp0Q,29,9,1
UC0ihogtKY4UqMTeYVm5zDfQ,229,0,3
UCVkeq7iJaLj8AVd0q2qH9Cw,254,4,7
UC2sStsK0P1LC6XAfLe1s-ow,246,10,7
UCYHOxDnkXASJkDy---ztmDg,0,1,0
UCOfwaEiMZfu41RVf9Jxa6ug,63,22,2
UCm9XvT4zSnGNQcBwmeScSsw,0,5,0
UCYiHxRxkw5aWpZ47tN2_hzQ,1118,18,36
UClo0NJVQXn8BE2cvlNDjeSQ,1210,11,7
UCBfPTeGjLNR6yT0JZRYWuKA,192,2,6
UCARWtMgZkT_xdloMbBi-I-A,6,0,1
UCXvmHpxCcPLETZ0sbYWJj_Q,383956,1670,303
UCGnsQj_pZE_1rd_u6KBYqWQ,157,17,1
UCnmgSxi_v7JAVICl_RBu0NQ,919,7,21
UCk8FFpKbKaVLBR-Tchn9ihQ,38,14,1
UCokrwMqVsZCeEkVYxX-KdYA,51,0,1
UCVfuuEl2KIpbTvruQ-5wYKg,36,4,1
UCZ6mFFJo4vlgJ5Kfyzvviug,23635,699,44
UC7o72PL8cDbYt_YuvER5xnA,8554,37,195
UC6XkbO5bP-QEQXxA-5i2SzA,8435435,25500,226
UCiqVz_Ab7PqE4bFMyX1fRvw,8588,73,1
UCMvWGdni0reTR_djWGFqAUg,94,1,3
UCcpbFndT96pyREI_TAUTXBA,0,0,0
UC7wcLHjk1maSLe_YhImlQiw,1949,21,11
UCnEWVrL_lL63V1hDn82IodA,52519,223,7
UCY4IUn5wZU69e3d4xXRtmhA,2947,50,12
UCVNh_jEa-L3j3_D7Did9_ZQ,313,28,21
UCAI73oJlrwML_toeHzMlv7g,0,11,0
UC5Do-_1fErhL3fL7Z8uce7Q,879,20,8
UC5aOrbMN_SzNzSg2T58TyNQ,4467844,12100,297
UCn0xQJ8Aw3wsDXkePD-HkGQ,18166,1030,48
UCcBc0kafKTdcc5NAGEmA83g,248099471,1420000,591
UClS4eSiKpi1sJt4t1QP03aQ,24750,101,41
UCqCA0uYdHKUpjEW6tifxi6Q,138,11,17
UChTFzGqS93qfMzUKRkn5HEA,159,5,1
UCNpJcNgNqb4qaGEuQpN5wTQ,335,9,14
UCIxMed7VBXPPkpq4eBFjMAQ,53,0,80
UC_sDwrz7moT9I31E-XAjC7w,99,0,145
UCjMhNYYaCup5neFbXtnyJKw,236,5,12
UCnI41kyedOwtqlEGiThoS9A,206,7,1
UC6bBe1ZTm5q2jawiczgzAjg,359,0,15
UCWWN-SdNSSi7HEYEqKgDASQ,2262,13,4
UCa6kv12h9o3Q0NeEHTi96aA,458,40,6
UCdeu6mdGODSNC42AiaBtJFQ,2841,7,140
UCxX7TuZMj0yMCdtn1CZxKzg,452,5,16
UCjmV180z1SbP3qdkb2Xy5DQ,24328,114,13
UCy_t30y9vEqcSIzQVctammQ,621,8,8
UCk5sG5pH05EX2FnOgJle9gg,8469,43,2
UCt77qfhriWeDMbSNft8bdHQ,4185497,84100,276
UCbKQR4gHrpHgK60Y050Tt6A,56595460,270000,226
UC4IvV3kT58iKz92lgkhCLWQ,18355,204,30
UCsgxDrHfsOjEXmYLFzBM0-g,32272933,143000,4
UCIoqPqLgtnoJoixdh7CgEBw,425,0,22
UCYYot8r0gRwIBB-3hHHh8GQ,1489,7,4
UCMDGkail8EuaIHOqUVEPvtw,249,6,9
UC7Yxk_2XbLJdmtjknK8Vz4w,356,5,21
UCs5DOk302VJRutepA8b-L2w,293,36,2
UCEPJq-bDETaQEYJmJt2eHCQ,1268,13,6
UCNpKX1RYkaJnTJpRcRD20sA,2597,15,9
UC0Bwns9AEj5sTVqp6bY8D4Q,171,8,2
UC15QPr7og6Zlib9wHt2sVWg,46118,700,5
UC9hR7y9JNz-EbqwQ8Q6xfHw,4565981,31700,10
UCqyYRF8-aUABIwC1FPwiORg,125,1,8
UCisePpufxy5EKMB0q6qrCwA,2810,16,4
UC9P9vpAQRrAANDWY2oyimsA,243,2,15
UCKIzbzMUVP2xpthF-D_XRLQ,55392,181,101
UChCrL4ZNYVbx3BkvhZ4Yqag,23488,399,7
UC-HEGRLDsmNqRWj4yDLopuQ,84200,1430,31
UC1o9T6_gTBQ-Q40J4LBy4hQ,8352,592,14
UCVOndfymkAA2KlpI9go4G_A,3131018,733,94
UCoPCMP25lMA_R3_XcwmWQVQ,1143,127,17
UC8I72iKt2g7HmbZ3YuIzmvw,6367,135,20
UCWMswtZjwP0vDC7EQR2WLDQ,74,21,3
UC41LLL75Cm9l6q7zuPuQhoQ,399,4,14
UC9S1tOQWsK2hNC6f3TijcPA,1982,20,5
UCb2Lx4GEjNZjnk3q0etap1g,160945,1490,77
UCgo_GlKOu0jp6WcJhuL4Pzg,57,2,6
UCkN-fqPzZxW548fI1_PwsQA,973,14,4
UC91HU9awZ832T_ydXQHTtNQ,263,7,12
UCawnMaBaXt09Em6av_mwyng,101,1,8
UCcOEn3d7VEyfa2eeVMcC2kQ,356,16,6
UCzzaYGrtGR7g2FEss493e1A,3301,259,52
UCAoYka4toJQ9r-ySGHnGpMg,1173772,16300,21854
UCq5LGFdlVDPycho2YtHgN7A,25985,750,9
UCbl6NwnC400ARTeptBevFHg,14972473,68100,48
UCe6XYq5NSesw2unGQBDL74A,9355736,49000,47
UCMLz4T-AcB6fmiQYetvrqJw,13117,255,138
UCC8pqRMlS6s7Ez3vw8o92Cg,108686100,314000,397
UC8B8oQ9NAVMtoiergS5nLvA,474579,5610,173
UCrCM25vEGcva41C4loS4iyw,66,3,3
UCyn5WY05w0b_3Yhwr6woXyg,713,7,11
UCmQjjUMa1zjBk2bD323Uqyg,219,5,2
UC2h-JZF_IJG3HDPvCjk_Tog,107,1,2
UCXAhH28PERmLnn1_JU15SeA,96,0,4
UCzQuWdAi7LLHEEuSnfHhYEA,2400738,9240,159
UCBUKWbM88WiDnkSjOtfupvw,139,0,1
UC6a7vTEEW4rbnQkkgLQwIBQ,295,6,4
UCC6-83iVWS9av3QZIigSnmg,357,27,23
UC2kI_WyvdOeB9_HzK7uxQdg,39699,120,4
UC8w2J0mXqtEjJP_IzzcNBlw,61,3,3
UCYWuAjwUSusyvHdvY87bQ2w,501,7,13
UCFIE6S--CK0jRVVpmYAmxKg,33,2,5
UCdMU7eUzblpljZKlGh7k5VA,50,0,2
UCy5ndiUL_Kf_kXyG-NtULrQ,36,1,1
UCJ-_2qZS3-ZeupXfyYRMdFA,134801918,261000,363
UC5RCMXfMDSYa3-xYU1TZOkg,419,16,5
UCLAwIF12MHVjlz-3-VOdttw,7732,576,31
UCqv2lbKmbhiDqwWoUzA5rnQ,78780,138,132
UCLnBtBu4ABBW9SO78UT06PQ,6448,370,24
UCfmfKNecIMYD_40MWcds5WQ,12903315,361000,209
UCSeu9isXqmFhgO5FwbtrEqQ,1255854,5230,90
UCFYuwOO86ZRnJGEr6ZPkSIw,580,14,2
UCJYMBbus9Adj8RQ2QsS9HpQ,150,0,4
UCzBLaWjHuTyFrOW3Q7K_-Nw,43528,24,21
UC0lVlAkRzqQgupSFVfuIy3Q,31,0,2
UChw8I5pk1xJtty65pt7blgg,26,1,2
UC69R6CcCHKP4a1Toqpmhj5w,114175,1390,80
UCuKHup7_YbPd8bWMKbSdLGQ,25009,225,6
UCEeM6mUrvGtS0RvvT89bf5g,311,10,3
UCPuApV76hqrhqVI9JSWMcbw,120,6,5
UCnd0Zv89aiAyPUuZkiS9HDA,32,2,2
UCi0Ogau_LnSLzUFHY5q_oKw,735,16,15
UCa7Zi0npXjAeE2I-FE9M4SA,138,8,2
UCru5xmmPlAQyCRrF9LRbiqA,52,1,5
UChsKBaeK5_nl-GIaaDwcGTQ,2892,15,16
UCzPy8AfmEb0w9xA9OrIPz5Q,18,2,3
UCyJnk5qkHgwA3D6F2LN4rOQ,200,3,1
UCcYIDNME5op8hm-U-M9MTyA,336,2,5
UCfitlHd4lDD4i6cyqwoUueg,991,139,18
UCAigvAlijW1xp-pLkkJPwjw,12964,134,43
UCIPRwZzA_bKfZOecNe6M4gw,760442,51600,23
UCA3Tu3tKAt3cl1o9fMRlCSg,26728618,103000,303
UCVQwt4e11g_U_307IPSWR6Q,609595,2620,222
UCjEXKrOC1nKAv55Obt3wlMg,314757,2010,45
UCZOJpKUAhw01VTJMnj1tf0Q,8881756,57200,1579
UCxMMZ-LhpBcuD9_lSY6juSQ,435,5,10
UCTAwTBjfyapzmDhKlAnlcYQ,4836,116,4
UC6iqh91JOkwkaKTzq6nu55A,0,0,0
UCiAeGcLT4A6ZyWwRBd7Idhg,731,12,13
UCmcYSB78Wa1VAdVb9C7RGmg,13207,16,18
UCxWbu_fQC9nVvS_ylEr2kBw,127,0,6
UCuyX4M3UsbonexxDcceoXjQ,356,0,30
UC1zxaKHc6biuCkGAtk89Nng,85,2,7
UC6xJBdEs-Wic3PaZQUe3dJg,3572,28,35
UCWgL-gLN2r_xCAiNrN7SFig,919,192,9
UC11p6IKI3uhgban3XR7CW4g,518,3,14
UCe6dWR62yH9MsQb5WLThX9A,125868281,415000,717
UCSwBkpouiS4ceZydL4BMpUA,65421746,120000,4874
UC5PItc21MMuarxH8ejWuIOQ,82199379,128000,252
UCUodvMUGL88DBlIgtZ-zArA,2171,23,40
UCNzl5gsvSCpsJJ-jMLuC7eA,30011,247,19
UCh33dNj53L7ZSblQtCXeSjQ,910672,138000,50
UC1DAuRmV37VcWV1Z1uhn9CQ,689,5,10
UCDWRcHUJ1wwjYHvNKNbXo9Q,63,2,2
UCbeUQkc5vIlegWxD0HprKew,672,7,3
UCg-IgLuiAilOPpZXtIjpSsQ,0,1,0
UCWRftwG_8xJo_kmYy8SUG_Q,0,0,0
UC7XTxWI2yGNPh32B82TvRww,4147,9,13
UCfNnPBzo8LnFSpzWUZm3wcw,10832267,38900,1280
UCEPlyuE4R_e0fQXthA-LUug,19193,142,8
UCRKwl0xW4OGMO6oE4_myX6w,82,0,2
UCnm8W0a-_F08pptWLvfkBLg,114,1,3
UCIuSvve9XzUm2Spndx_TIOg,104094,385,71
UCV2fWbr3Ps_fOjRPfh5sVhQ,17,0,2
UC_o2_xDT2K6IynZm_MFtXYg,456,12,18
UC2njuSIsA4JKz8OP2BtXFAQ,19121604,117000,58
UCioLzhaKzrQCWeoVvzyTeGw,433,36,26
UC9stxmmO1eaSTh9F9WETURg,9927106,27300,334
UCfdG1A74nlzmChmk4-2GN5Q,8595655,47200,33
UCfedDTDjdS56OoTelwjYfaw,168,3,4
UCMfLo_W8OXmqlA2xMchZJKQ,34376,110,39
UCChlxAKK6VBwgxE6xS3T2QA,714,12,26
UCZyBxjZxPxVmMem2toCJWfw,65,0,2
UCCpkpAGbwK4oSs2IwjDq7-w,2915244,13200,24
UCfZ0k1Jq0PZ1iVKs_nZwPow,496,5,4
UC5Co4T8F-KpmnttfowG4KiA,842,3,6
UCcABT24LRD2rhlVyXVgCMtA,24,0,1
UCreP56S_1tPWb5yxK3NTGfA,0,0,0
UCrJgMoqdUdzEkYT4O4Qkk-Q,10153,1010,5
UCf2Lroz54dNOUhEWGWkJUdQ,53179,178,13
UC_XSJloZpPi5rWwq3SJah2A,89,0,2
UC975ENeHiJR7PH7YQ79FvTA,425,5,9
UCPmB7qdknKuzB0Typ_1P_Aw,229202,721,199
UCrC2ezUaUrA2Hs_3u-3vztA,19816114,84400,167
UC_bfumMVJ2wtmUPmpHyNxBw,42003,912,125
UClMeh1g6YlL52xdApDJFcAQ,6696,10,3
UCBOyv_JwaqoyAEEHUhzlV0A,41949,73,178
UCLUX8EYlC3c2EbX8kfQqp4w,259189,2720,58
UCSK2G9SrM7eg9fpIh6zNqBQ,1383,149,19
UC03hsGK1-whOfuDukWDpI4A,73243,1810,4
UCHm73gkcfwfuhHgHU2JdaIw,6016796,164000,30
UCqZtwx_P3I005H1y4bUDrjA,973112,21800,27
UCoQ0M9VCbrKNZb3iW2D5YdQ,3037,10,7
UCD0VHwphczD3G-YkPD0mzLQ,2909,219,20
UCF_HWBZFDgfhgxuO4KcrOig,8042,82,5
UCvCe3x_Z_f8pRH5bDtwO5Kg,347,16,2
UCc1zv5pKfwxvjttpuQBIL_Q,16507,87,1
UCfoPHkkgCARBRchYrX-e7vA,90648,151,289
UCu7yHblcJyuGzm6Jt25P3xg,1956,1,17
UCUYwVCJkbCzkr01Ap3gwBjw,0,0,0
UC0c-XCjao2iS5gGdlvfgfkw,984785,6800,506
UC8D1WihUav0xPboxbFRQmjg,52,0,2
UCc07Lodo_NKcSIVWoQsalWQ,5,0,2
UCA3ge_3TwB0lhe_QKLGmppQ,1496597,12300,466
UCSU9_5TaMls6N47tidbG8tA,0,16,0
UCdzJp2EpLCJIdGaLz-GPbKQ,2663,155,39
UCNmuJeG_IxydFVM2MluPsnQ,78,1,1
UCTwChNcns56wsLl9vUBUCJA,28464,124,25
UCJvrcucf5vBF4ZVZ5n1y3rA,230,3,4
UCwsmUzfr6OhyIOSGUhZyv9w,5597,113,15
UCp-89l-yrh4LJpvSIrCH5GQ,980,28,5
UCakjaY2z9yeJ7AVDvMJhTbw,16348258,53800,30
UCml548tlYwmdunMvwJ1VPqw,3147434,14500,196
UCBsmwgOuAmsrbiP7-eLrMng,30223,1190,30
UCuCniM_8mb8pVw9lXM0yhvw,13158329,30000,141
UCRGzwAmDouUaEZ0FY1Kp_cA,45024905,105000,166
UCyTCN_sidrl-8VkLjsaZXmw,956,9,14
UCHE7Mb3YxpoQ2DTeE888_jg,0,1,0
UCvyykt_jcHFn1AMkRtXCvXw,0,0,0
UC3IIADImUU8dINzuAHRRPag,1221,5,110
UCi0wVvJEw6smF_-GwUYFsgw,2240,376,3
UC_2lVR6zW46xXGUVT2VswpA,34,2,4
UC4hpDKaxbg5q3nkqg11AFDQ,777,5,2
UCaBJw2u96oYhrKlF3VB2FNg,31,0,1
UChPHQ63qYMyJbfhbXJpyNeA,55,2,4
UCB-mTcfm-CONMf3zcDpwuQA,40,28,1
UC8J4Q1Qs-BrdA_lWWqZvEVw,1251,17,17
UCgj9c2hZ9J87gDjd1ZMwEeA,1462,15,11
UCh3FPvcW0xZIjMQVErY8Pzg,14,1,1
UCQ6yA6-Mu4VqezO7nAyG76w,540,7,2
UCQQOCWERnpBYdMUlSZEE3Hw,255,8,9
UCPoEJDcn5P9ycoPE8oUkDvw,2547,12,4
UCQ5OPGvlRkmqGQoypI44UAg,1466,14,10
UClyTYM_VIWNlbiZOWPfvsVQ,11729,45,26
UCJzXHjNCgaqvIY8mBHMGbUw,36954,506,4
UC70cmuiQWnpov_23QbEwdtA,4526,56,9
UC8_WrkAQ4BxwbZgY6sEhDMQ,601,79,2
UC77s2_TwRic6_7kfzRP4kCg,4146945,17500,249
